♻️央视频道,#genre#
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1527557465_-1431215922/ott.mobaibox.com/TVOD/3/224/3221227375/index.m3u8?icpid=3&RTS=1674385937&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV2,http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/wh7f454c46tw1925564042_904960692/ott.mobaibox.com/TVOD/3/224/3221228094/index.m3u8?icpid=3&RTS=1674386335&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/TVOD/3/224/3221228499/index.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw3970110376_2107001207/ott.mobaibox.com/TVOD/3/224/3221227378/index.m3u8?icpid=3&RTS=1674379790&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1742716435_-463761116/ott.mobaibox.com/TVOD/3/224/3221227166/index.m3u8?icpid=3&RTS=1674386153&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1532706224_-1804828586/ott.mobaibox.com/TVOD/3/224/3221227381/index.m3u8?icpid=3&RTS=1674385943&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1533782805_2013518477/ott.mobaibox.com/TVOD/3/224/3221227209/index.m3u8?icpid=3&RTS=1674385944&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw92895071_1833672570/ott.mobaibox.com/TVOD/3/224/3221227626/index.m3u8?icpid=3&RTS=1674380208&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw1535268831_1299436249/ott.mobaibox.com/TVOD/3/224/3221228079/index.m3u8?icpid=3&RTS=1674385945&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/wh7f454c46tw95099346_1105596677/ott.mobaibox.com/TVOD/3/224/3221225532/index.m3u8?icpid=3&RTS=1674380210&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1537965986_-156154489/ott.mobaibox.com/TVOD/3/224/3221225556/index.m3u8?icpid=3&RTS=1674385948&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw98664044_1212991025/ott.mobaibox.com/TVOD/3/224/3221228121/index.m3u8?icpid=3&RTS=1674380214&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw1538868426_-568781539/ott.mobaibox.com/TVOD/3/224/3221227201/index.m3u8?icpid=3&RTS=1674385949&from=40&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw1206123286_628792276/ott.mobaibox.com/TVOD/3/224/3221227538/index.m3u8?icpid=3&RTS=1674381321&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
CCTV16,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1269761993_1267691970/ott.mobaibox.com/TVOD/3/224/3221228320/index.m3u8?icpid=3&RTS=1674381385&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw1333382053_-338475462/ott.mobaibox.com/TVOD/3/224/3221227578/index.m3u8?icpid=3&RTS=1674381448&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3

CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb13]/ott.mobaibox.com/TVOD/3/224/3221228228/index.m3u8
CCTV4K,http://hwltc.tv.cdn.zj.chinamobile.com/TVOD/88888888/224/3221229373/396328931.smil/index.m3u8?fmt=ts2hls 
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/ott.mobaibox.com/TVOD/3/224/3221228228/index.m3u8
CCTV4K,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4259108076_496521789/ott.mobaibox.com/TVOD/3/224/3221228228/index.m3u8
CCTV4K,http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000
CCTV4K,http://open.live-web.timetv.cn/live03/cctv4k.m3u8

CCTV8K,http://ott.mobaibox.com/TVOD/1/224/3221228165/index.m3u8
CCTV8K,http://hwltc.tv.cdn.zj.chinamobile.com/TVOD/88888888/224/3221236272/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/TVOD/3/224/3221228165/index.m3u8
CCTV8K,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw1981574683_-2118700426/ott.mobaibox.com/TVOD/3/224/3221228165/index.m3u8?icpid=3&amp;RTS=1659435610&amp;from=40&amp;popid=40&amp;hms_devid=2039&amp;prioritypopid=40&amp;vqe=3


CETV1,http://ott.mobaibox.com/TVOD/1/224/3221225909/index.m3u8
CETV2,http://ott.mobaibox.com/TVOD/1/224/3221225850/index.m3u8
CETV3,http://ott.mobaibox.com/TVOD/1/224/3221227018/index.m3u8
CETV4,http://ott.mobaibox.com/TVOD/1/224/3221227028/index.m3u8
CETV1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225652/index.m3u8
CETV2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226425/index.m3u8
CETV3,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CETV4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225783/index.m3u8
CETV1,http://223.110.241.139:6610/gitv/live1/G_CETV-1/G_CETV-1/
CETV2,http://223.110.241.139:6610/gitv/live1/G_CETV-2/G_CETV-2/
CETV3,http://223.110.241.139:6610/gitv/live1/G_CETV-3/G_CETV-3/
CETV4,http://223.110.241.139:6610/gitv/live1/G_CETV-4/G_CETV-4/
  

重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,http://mtw.so/5NPX0U
重温经典,http://php.jdshipin.com:8880/PLTV/iptv.php?id=cwjd
重温经典,http://php.jdshipin.com:8880/iptv.php?id=cwjd
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
重温经典,http://tv.dlwmkj.com/php2021/bfy.php?id=635
重温经典,http://tv.dlwmkj.com/php2021/bfy.php?id=636



📺卫视频道,#genre# 
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227552/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227255/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227439/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227573/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227582/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227585/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227649/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227668/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227689/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227705/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221227715/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221228097/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221228099/index.m3u8
江苏卫视,http://ott.mobaibox.com/TVOD/1/224/3221228306/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227511/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227208/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227396/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227486/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227597/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221227688/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221228150/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221228425/index.m3u8
东方卫视,http://ott.mobaibox.com/TVOD/1/224/3221228504/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221227508/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221227390/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221227436/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221227694/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221228115/index.m3u8
北京卫视,http://ott.mobaibox.com/TVOD/1/224/3221228410/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227482/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227404/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227698/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227735/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221228227/index.m3u8
湖南卫视,http://ott.mobaibox.com/TVOD/1/224/3221228413/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227491/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227215/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227393/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227692/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221228147/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221228204/index.m3u8
浙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221228309/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227555/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227217/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227307/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227442/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227624/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227677/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221227695/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221228236/index.m3u8
深圳卫视,http://ott.mobaibox.com/TVOD/1/224/3221228569/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227488/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227212/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227382/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227407/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227633/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227741/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221227756/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221228239/index.m3u8
天津卫视,http://ott.mobaibox.com/TVOD/1/224/3221228416/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221227558/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221227498/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221227643/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221227653/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221227759/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221228153/index.m3u8
安徽卫视,http://ott.mobaibox.com/TVOD/1/224/3221228327/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227476/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227249/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227399/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227445/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227591/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227673/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228230/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228312/index.m3u8
广东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228566/index.m3u8 
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227252/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227323/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227492/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227638/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227662/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221227753/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221228233/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/TVOD/1/224/3221228295/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227479/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227211/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227377/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227495/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227565/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227665/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221227703/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221227485/index.m3u8
湖北卫视,http://ott.mobaibox.com/TVOD/1/224/3221228159/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221227380/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221227410/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221227676/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221228162/index.m3u8
辽宁卫视,http://ott.mobaibox.com/TVOD/1/224/3221228310/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227517/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227258/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227310/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227448/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227621/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227671/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227691/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221227697/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228124/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228315/index.m3u8
山东卫视,http://ott.mobaibox.com/TVOD/1/224/3221228560/index.m3u8

兵团卫视,http://ott.mobaibox.com/TVOD/1/224/3221227025/index.m3u8
东南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227553/index.m3u8
东南卫视,http://ott.mobaibox.com/TVOD/1/224/3221227670/index.m3u8
甘肃卫视,http://ott.mobaibox.com/TVOD/1/224/3221227568/index.m3u8
甘肃卫视,http://ott.mobaibox.com/TVOD/1/224/3221228166/index.m3u8
